URL	Pret	Model Procesor:	Chipset video:	CPUMark	GPUMark	Capacitate HDD:	Tip unitate stocare:	Memorie standard:	Diagonala LCD	Rezolutie optima:	Greutate (Kg):	Sistem de operare:
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-u31_70-i5_5200u-500gbplus8gb-8gb-gt920m-2gb-fullhd-red-l/	3049	intel core i5 5200u 	gt920m	3522	-	500	ssh	8	13.3	1920 x 1080	1.56 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-zenbook-pro-ux501vw-i7_6700hq-256gb-12gb-gtx960m-4gb-win10-touch-l/	5899	intel core i7 6700hq	gtx 960m	7999	1670	256	ssd	12	15.6	3840 x 2160	2.06	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-e550-i5_5200u-500gb_7200rpm-4gb-fingerprint-l/	2599	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.36 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-i5_5200u-1tb_5400rpm-4gb-gt920m-2gb-dvdrw-hd-l/	2299	intel core i5 5200u	920m	3522	667	1000	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-305-i5_5200u-1tb-4gb-r5_m330-2gb-dvd_rw-win10-albastru-l/	2799	intel core i5 5200u  	r5 m330	3522	550	1000	hdd	4	15.6	1366 x 768	2.1 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3542-i3_4005u-500gb-4gb-gt820m-2gb-3ani-garantie-l/	1699	intel core i3 4005u 	820m	2462	577	500	hdd	4	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l450-i5_5300u-500gb_7200rpm-8gb-win7pro-fhd-fingerprint-l/	4919	intel core i5 5300u 	intel hd  5500	3803	560	500	hdd	8	14	1920 x 1080	1.92 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b70_80-i5_5200u-500gb-4gb-dvdrw-l/	2099	intel core i5 5200u	intel hd  5500	3522	560	500	hdd	4	17.3	1600 x 900	2.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-gl552jx_cn017d-i7_4720hq-2tbplus128gb-16gb-gtx950m-4gb-fullhd-l/	5399	intel core i7 4720hq 	gtx950m	8112	1400	128	ssd	16	15.6	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-r5_471t-i5_6200u-256gb-8gb-win10-fullhd-l/	3959	intel core i5 6200u	intel hd  520	3898	788	256	ssd	8	14	1920 x 1080	1.9 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_571g-i3_4005u-1tb-4gb-gt820m-2gb-dvdrw-resigilat-l/	1649	intel core i3 4005u 	gt820m	2462	-	1000	hdd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b70_80-i3_5005u-1tb-8gb-gt920m-2gb-l/	2299	intel core i3 5005u	920m	2910	667	1000	hdd	8	17.3	1600 x 900	2.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-dual-core-n3205u-500gb-4gb-dvdrw-hd-l/	1099	intel celeron 3205u	intel hd 	1697	311	500	hdd	4	15.6	1366 x 768	2.32kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-2tbplus2x512gb-ssd-64gb-gtx980m-4gb-bluray-fullhd-l/	12999	intel core i7 6700hq	gtx 980m	7999	5894	2000	ssd	64	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i3_4005u-1tb-4gb-amd-r5_m330-2gb-dvdrw-l/	1599	intel core i3 4005u 	r5 m330	2462	550	1000	hdd	4	15.6	1366 x 768	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i7_5600u-1tb-8gb-win8-pro-fullhd-fingerprint-l/	6019	intel core i7 5600u 	intel hd  5500	4355	560	1000	hdd	8	15.6	1920 x 1080	2.6	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_772g_30fq-i3_4005u-1tb-4gb-gt940m-2gb-l/	2099	intel core i3 4005u 	gt940m	2462	-	1000	hdd	4	17.3	1600 x 900	3 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i7_5500u-1tb-4gb-radeon-r5-m330-2gb-l/	2299	intel core i7 5500u	r5 m330	4029	550	1000	hdd	4	15.6	1366 x 768	2.320	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5759-i5_6200u-1tb-8gb-r5-m335-2gb-dvdrw-win10-hdplus-l/	3299	intel core i5 6200u 	r5 m355	3898	-	1000	hdd	8	17.3	1600 x 900	2.82 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-zbook-15-g2-i7_4710mq-256gb-8gb-quadro-k1100m-2gb-win7-pro-l/	9289	intel core i7 4710mq 	quadro k1100m	8009	966	256	ssd	8	15.6	1920 x 1080	2.82 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i5_5300u-256gb-8gb-gt830m-2gb-win7pro-fhd-fingerprint-l/	5459	intel core i5 5300u 	gt830m	3803	-	256	ssd	8	15.6	1920 x 1080	2.14 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-vostro-3558-i3_4005u-1tb-4gb-gt820m-2gb-dvdrw-3ani-garantie-l/	2199	intel core i3 4005u 	gt820m	2462	-	1000	hdd	4	15.6	1366 x 768	2.24 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-x550jx_xx130d-i7_4720hq-1tb-4gb-gtx950m-2gb-dvd_rw-l/	2799	intel core i7 4720hq 	gtx950m	8112	1400	1000	hdd	4	15.6	1366 x 768	2.45 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-850-g2-i7_5600u-500gb_7200rpm-8gb-win10pro-fullhd-fingerprin-l/	6859	intel core i7 5600u	intel hd  5500	4355	560	500	hdd	8	15.6	1920 x 1080	1.83 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-asus-n552vx-i7_6700hq-1tb_7200rpm-8gb-gtx950m-4gb-dvdrw-fullhd-gri-l/	4199	i7 6700hq	gtx 950m	7999	1400	1000	hdd	8	15.6	1920 x 1080	2.53	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-pro-essential-p2520lj-i5_5200u-500gb_7200rpm-4gb-nvidia-920m-2gb-win-l/	2699	ntel core i5 5200u	920m	-	667	500	hdd	4	15.6	1366 x 768	2.4 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_17-i7_6700hq-512gb-16gb-gtx960m-4gb-fullhd-l/	6724	intel core i7 6700hq 	gtx960m	7999	1670	512	ssd	16	17.3	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_15-i7_6700hq-256gb-8gb-gtx960m-4gb-fhd-win10-l/	5964	intel core i7 6700hq 	gtx960m	7999	1670	256	ssd	8	15.6	1920 x 1080	2.6 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3543-i5_5200u-500gb-4gb-gt820m-1gb-win8-3ani-garantie-l/		intel core i5 5200u 	gt820m	3522	-	500	hdd	4	15.6	1366 x 768	2.4 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-alienware-18-i7_4710mq-1tbplus80gb-16gb-dual-hd_r9m290x-2x4gb-win8-l/	7654	intel core i7 4710mq 	r9 m290x	8009	2547	1000	ssh	16	18.4	1920 x 1080	5.47 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_70-i5_4210u-1tb-4gb-amd-r5m230-2gb-dvdrw-resigilat-l/	1899	intel core i5 4210u 	r5 m230	3384	443	1000	hdd	4	15.6	1366 x 768	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_5300u-256gb-8gb-fullhd-fingerprint-l/	5184	intel core i5 5300u 	intel hd  5500	3803	560	256	ssd	8	14	1920 x 1080	2.6 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3542-i3_4030u-500gb-4gb-hdmi-l/	1744	intel core i3 4030u 	intel hd 	2703	311	500	hdd	4	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-820-g2-i5_5200u-500gbplus32gb-4gb-win7-pro-l/	5214	intel core i5 5200u 	intel hd  5500	3522	560	500	ssh	4	12.5	1366 x 768	1.34 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-quad-core-n3540-500gb-4gb-dvdrw-l/	1199	intel pentium  n3540	intel hd 	1958	311	500	hdd	4	15.6	1366 x 768	1.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-x556uj-i5_6200u-1tb-4gb-nvidia-gt920m-2gb-dvdrw-hd-albastru-l/	2299	intel core i5 6200u	gt 920m	3898	-	1000	hdd	4	15.6	1366 x 768	2.30kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-2tbplus1tb-ssd-64gb-gtx980m-4gb-bluray-uhd-l/	13899	intel core i7 6700hq	gtx 980m	7999	5894	2000	hdd	64	17.3	4096 x 2160	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i7_6500u-1tb-8gb-radeon-r7-m340-2gb-fullhd-fingerprint-l/	2899	intel core i7 6500u	r7 m340	4336	-	1000	hdd	8	15.6	1920 x 1080	2,07	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i3_4005u-1tb-4gb-amd-r5_m330-2gb-win8-dvdrw-l/	2299	intel core i3 4005u 	r5 m330	2462	550	1000	hdd	4	15.6	1366 x 768	2.1 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lb_xx025d-i5_5200u-1tb-8gb-gt940m-2gb-l/	2399	intel core i5 5200u 	gt940m	3522	-	1000	hdd	8	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i7_5500u-1tb-4gb-ati-r5_m330-2gb-dvdrw-l/	2529	intel core i7 5500u 	exo pro r5 m330	4029	-	1000	hdd	4	15.6	1366 x 768	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3543-i5_5200u-1tb-4gb-gt820m-2gb-win8-touch-3ani-garantie-l/		intel core i5 5200u 	gt820m	3522	-	1000	hdd	4	15.6	1366 x 768	2.4 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g3-dual-core-n2840-500gb-4gb-dvd_rw-l/		intel celeron  n2840	intel hd 	1052	311	500	hdd	4	15.6	1366 x 768	2.19 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-alienware-17-i7_6700hq-1tb_7200rpm-8gb-nvidia-gtx965m-2gb-win10-uhd-l/	9994	intel core i7 6700hq	gtx 965m	7999	2987	1000	hdd	8	17.3	3840 x 2160	3.207kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_574g_52kd-i5_6200u-1tb_5400rpm-4gb-gt940m-4gb-dvdrw-l/	2499	intel core i5 6200u	940m	3898	905	1000	hdd	4	15.6	1366 x 768	2.40 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y50_70-i7_4720hq-256gb-8gb-gtx960m-4gb-dvdrw-fullhd-l/	3999	intel core i7 4720hq	gtx 960m	8112	1670	256	ssd	8	15.6	1920 x 1080	2.4	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g2-i7_5500u-1tb_7200rpm-8gb-radeon-r5_m255-2gb-fullhd-l/		intel core i7 5500u 	r5 m255 2	4029	-	1000	hdd	8	17.3	1920 x 1080	2,84 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-p50_c_16k-i5_6200u-1tb-8gb-gt930m-2gb-win10-hd-l/	3499	intel core i5 6200u	gt930m	3898	-	1000	hdd	8	15.6	1366 x 768	2.1 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i5_4200m-128gb-4gb-win8-pro-l/	4394	intel core i5 4200m 	intel hd  4600	4056	710	128	ssd	4	15.6	1920 x 1080	2.32 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i7_6500u-1tb-8gb-radeon-r7-m340-2gb-hd-fingerprint-l/	2999	intel core i7 6500u	r7 m340	4336	-	1000	hdd	8	15.6	1366 x 768	2,07	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-zbook-17-g2-i7_4710mq-750gb_7200rpm-8gb-firepro-m6100-2gb-win7-pro-l/	9049	intel core i7 4710mq 	firepro m6100	8009	2772	750	hdd	8	17.3	1920 x 1080	3.41 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lj-i3_4005u-500gb-4gb-nvidia-gt920m-2gb-dvdrw-hd-l/	1699	intel core i3 4005u 	gt920m 	2462	-	500	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_70-i5_4210u-1tb-4gb-r5_m230-2gb-fingerprint-full-hd-l/	2149	intel core i5 4210u 	jet le r5 m230	3384	-	1000	hdd	4	15.6	1920 x 1080	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-vostro-3558-i5_5200u-500gb-4gb-dvdrw-win8pro-l/	2989	intel core i5 5200u	intel hd  4400	3522	547	500	hdd	4	15.6	1366 x 768	2.24 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i5_5200u-500gb-4gb-gt920m-2gb-dvdrw-win10-l/	2849	intel core i5 5200u  	gt920m 	3522	-	500	hdd	4	15.6	1366 x 768	2 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t550-i5_5300u-256gb-8gb-gt940m-2gb-win8-pro-3k-touch-fpr-l/	8699	intel core i5 5300u 	gt940m	3803	-	256	ssd	8	15.5	2880 x 1620	2.13 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_5200u-500gb-4gb-win7-pro-l/	3799	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	14	1366 x 768	1.81 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-850-g2-i5_5200u-1tbplus32gb-4gb-win7-pro-fullhd-fingerprint-l/	5129	intel core i5 5200u 	intel hd  5500	3522	560	1000	ssh	4	15.6	1920 x 1080	1.83 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7359-i7_6500u-256gb-8gb-win10-fullhd-touch-silver-l/	5099	intel core i7 6500u	intel hd  520	4336	788	256	ssd	8	13.3	1920 x 1080	1.66	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-asus-r555jx_xo124d-i7_4720hq-1tb-4gb-gtx950m-2gb-l/	2999	intel core i7 4720hq 	gtx950m	8112	1400	1000	hdd	4	15.6	1366 x 768	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-es1_520_31rj-dual-core-e1_2500-500gb-2gb-hd-8240-l/	899	e1 2500	hd 8240	-	282	500	hdd	2	15.6	1366 x 768	2.4	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-dual-core-n2840-500gb-4gb-dvdrw-l/	1354	intel celeron  n2840	intel hd 	1052	311	500	hdd	4	15.6	1366 x 768	1.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i5_6200u-1tb-8gb-radeon-r5-m330-2gb-dvdrw-win10-l/	2699	intel core i5 6200u	r5 m330	3898	550	1000	hdd	8	15.6	1366 x 768	2.1 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-2tb-16gb-radeon-r5-m335-4gb-fullhd-touch-l/	4099	 intel core i7 6500u	r5 m335	4336	597	2000	hdd	16	15.6	1920 x 1080	2.3	linux
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-l50_b_2dp-i5_5200u-500gb_5400rpm-4gb-l/	2249	intel core i5 5200u  	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-430-g3-i3_6100u-128gb-4gb-hd-fingerprint-l/	2099	intel core i3 6100u	intel hd  520	3505	788	128	ssd	4	13.3	1366 x 768	1,5	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i3_5005u-500gb-4gb-r5-m330-2gb-l/	1599	intel core i3 5005u	r5 m330	2910	550	500	hdd	4	15.6	1366 x 768	2.320	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-840-g2-i5_5200u-256gb-8gb-win7-pro-fhd-3ani-garantie-l/		intel core i5 5200u 	intel hd  5500	3522	560	256	ssd	8	14	1920 x 1080	1.58 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-acer-extensa-ex2510_34nb-i3_4005u-1tb-4gb-l/	1399	intel core i3 4005u 	intel hd  4400	2462	547	1000	hdd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i7_5600u-1tb_5400rpm-8gb-gt840m-2gb-win8-l/	6369	intel core i7 5600u 	gt840m	4355	-	1000	hdd	8	14	1920 x 1080	1.81 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-440-g3-i7_6500u-256gb-8gb-win10pro-fullhd-fingerprint-l/	3759	intel core i7 6500u	intel hd  520	4336	788	256	ssd	8	14	1920 x 1080	1,68	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-840-g2-i7_5550u-256gb-8gb-win7-pro-fhd-4g-lte-l/	6819	intel core i7 5500u 	intel hd  5500	4029	560	256	ssd	8	14	1920 x 1080	1,58 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-asus-pro-essential-p2520la-i5_5200u-500gb_7200rpm-4gb-fingerprint-win10-l/	2399	intel core i5 5200u	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.4 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i7_5500u-128gb-8gb-m330-2gb-dvdrw-linpus-lite-l/	2599	intel core i7 5500u	r5 m330	4029	550	128	ssd	8	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lb_xx026d-i7_5500u-1tb-4gb-gt940m-2gb-l/	2499	intel core i7 5500u 	gt940m	4029	-	1000	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-p70_b_10t-i7_4720hq-2tb-16gb-amd-r9_m265x-4gb-win8-fhd-l/	5699	intel core i7 4720hq 	r9 m265x	8112	1211	2000	hdd	16	17.3	1920 x 1080	2.9 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus512gb-32gb-gtx980m-4gb-bluray-fullhd-l/	9699	intel core i7 6700hq	gtx 980m	7999	5894	1000	ssd	32	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-precision-m4800-i7_4810mq-500gb-8gb-quadro-k1100m-2gb-win7pro-fhd-l/	9114	intel core i7 4810mq 	quadro k1100m	8793	966	500	hdd	8	15.6	1920 x 1080	2.88 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e6440-i5_4310m-180gb-8gb-hd8690m-2gb-win7-pro-fullhd-l/		intel core i5 4310m 	hd 8690m	4431	836	180	ssd	8	14	1920 x 1080	2.12 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lj-i3_4005u-500gb-4gb-nvidia-gt920m-2gb-dvdrw-alb-l/	1599	intel core i3 4005u 	gt920m 	2462	-	500	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-1tb-8gb-radeon-r5-m335-4gb-dvdrw-hd-l/	3099	intel core i7 6500u	r5 m335	4336	597	1000	hdd	8	15.6	1366 x 768	2.3	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-n551jx_cn298d_ro-i7_4750hq-1tbplus24gb-8gb-gtx950m-4gb-fhd-ips-l/	4609	intel core i7 4750hq 	gtx950m	8192	1400	1000	ssh	8	15.6	1920 x 1080	2.7 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i7_5500u-1tb-8gb-r5_m330-2gb-fullhd-dvd_rw-l/	2599	intel core i7 5500u 	exo pro r5 m330	4029	-	1000	hdd	8	15.6	1920 x 1080	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b51_30-dual-core-n3050-500gbplus8gb-4gb-dvdrw-win10pro-fingerprint-l/	2004	intel celeron n3050	intel hd 	899	311	500	ssh	4	15.6	1366 x 768	2.3	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c55_c_172-dual-core-n3050-500gb_5400rpm-2gb-hd-white-l/	1299	intel celeron  n3050	intel hd 	899	311	500	hdd	2	15.6	1366 x 768	2.2	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3540-i5_4210u-500gbplus8gb-4gb-dvdrw-3-ani-garantie-l/	2949	 intel core i5 4210u	intel hd  4400	3384	547	500	hdd	4	15.6	1366 x 768	2,3 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g3-i7_6500u-256gb-8gb-radeon-r7-m340-2gb-win10pro-l/		intel core i7 6500u	r7 m340	4336	-	256	ssd	8	17.3	1920 x 1080	2,61	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i7_5500u-1tb-8gb-gt920m-4gb-resigilat-l/	3199	intel core i7 5500u 	gt920m	4029	-	1000	hdd	8	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-qosmio-x70_b_112-i7_4720hq-1tbplus8gb-16gb-r9-m365x-4gb-win10-fhd-l/	5649	intel core i7 4720hq 	r9 m365x	8112	-	1000	ssh	16	17.3	1920 x 1080	2.9 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-850-g2-i5_5200u-500gbplus32gb-4gb-win7pro-fullhd-fingerprint-l/	5129	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1920 x 1080	1.83 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-e450-i5_5200u-500gb_7200rpm-4gb-fullhd-fingerprint-l/		intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	14	1920 x 1080	1.81 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z51_70-i5_5200u-1tb-8gb-amd-r9m375-4gb-fullhd-l/	2899	intel core i5 5200u 	r9 m375	3522	1381	1000	hdd	8	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i3_5005u-500gbplus8gb-4gb-r5-m330-2gb-dvdrw-hd-fingerprint-l/	1699	intel core i3 5005u	r5 m330	2910	550	500	ssh	4	15.6	1366 x 768	2.320	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-zbook-17-g2-i7_4710mq-500gb_7200rpm-4gb-quadro-k1100m-2gb-win7-pro-l/	7654	intel core i7 4710mq 	quadro k1100m	8009	966	500	hdd	4	17.3	1600 x 900	3.41 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i3_5010u-500gb_7200rpm-4gb-fpr-win8-pro-l/	3299	intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	15.6	1366 x 768	2.14 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i5_4210m-1tb-8gb-dvdrw-win10pro-fullhd-fingerprint-l/	4544	intel core i5 4210m	intel hd  4600	4216	710	1000	hdd	8	15.6	1920 x 1080	2.32 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-e5_573_37rc-i3_5005u-500gb-4gb-l/	1499	intel core i3 5005u	intel hd  5500	2910	560	500	hdd	4	15.6	1366 x 768	2.4	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-dual-core-3805u-128gb-4gb-dvdrw-hd-fingerprint-l/	1299	intel pentium  3805u	intel hd 	2015	311	128	ssd	4	15.6	1366 x 768	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t540p-i5_4210m-256gb-4gb-win7-pro-fullhd-fingerprint-l/	7399	intel core i5 4210m 	intel hd  4600	4216	710	256	ssd	4	15.6	1920 x 1080	2.41 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-e550-i5_5200u-500gb_7200rpm-4gb-r7_m265-2gb-win7-pro-fhd-l/	4044	intel core i5 5200u 	hd r7 m265	3522	-	500	hdd	4	15.6	1920 x 1080	2.35 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y50_70-i5_4210h-1tbplus8gb-8gb-gtx960m-4gb-win8-fullhd-l/	5094	intel core i5 4210h 	gtx960m	4556	1670	1000	ssh	8	17.3	1920 x 1080	3.4 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l540-i7_4600m-256gb-8gb-win7-pro-fullhd-fingerprint-l/	6314	intel core i7 4600m 	intel hd  4600	4777	710	256	ssd	8	15.6	1920 x 1080	2.49 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i5_5200u-500gb_7200rpm-4gb-3-ani-garantie-l/	3299	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.14 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c70_c_18p-dual-core-3825u-500gb-4gb-win10-hdplus-alb-l/	2099	intel pentium 3825u	intel hd 	2627	311	500	hdd	4	17.3	1600 x 900	2.6 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i5_5300u-500gb_7200rpm-8gb-win7pro-fullhd-fingerprint-l/	4999	intel core i5 5300u 	intel hd  5500	3803	560	500	hdd	8	15.6	1920 x 1080	2.14 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3550-i3_5005u-500gb_7200rpm-4gb-3-ani-garantie-l/	2499	intel core i3 5005u 	intel hd  5500	2910	560	500	hdd	4	15.6	1366 x 768	2.15 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i3_4005u-1tb-4gb-amd-r5_m330-2gb-dvd_rw-fingerprint-l/	1599	intel core i3 4005u 	r5 m330	2462	550	1000	hdd	4	15.6	1366 x 768	2.32kg	fara sistem
